,StatTime,Total,Date,Time,Month,Day_of_month,weekly_day_index,Week_label,Holiday
618,2019-03-06 11:00:00.000,5,2019-03-06,11:00:00,March,6,2,Wednesday,True
619,2019-03-06 12:00:00.000,9,2019-03-06,12:00:00,March,6,2,Wednesday,True
620,2019-03-06 13:00:00.000,1,2019-03-06,13:00:00,March,6,2,Wednesday,True
621,2019-03-06 14:00:00.000,6,2019-03-06,14:00:00,March,6,2,Wednesday,True
622,2019-03-06 15:00:00.000,3,2019-03-06,15:00:00,March,6,2,Wednesday,True
623,2019-03-06 16:00:00.000,5,2019-03-06,16:00:00,March,6,2,Wednesday,True
624,2019-03-06 17:00:00.000,3,2019-03-06,17:00:00,March,6,2,Wednesday,True
625,2019-03-06 18:00:00.000,6,2019-03-06,18:00:00,March,6,2,Wednesday,True
626,2019-03-06 19:00:00.000,8,2019-03-06,19:00:00,March,6,2,Wednesday,True
627,2019-03-06 20:00:00.000,6,2019-03-06,20:00:00,March,6,2,Wednesday,True
628,2019-03-06 21:00:00.000,4,2019-03-06,21:00:00,March,6,2,Wednesday,True
629,2019-03-06 22:00:00.000,3,2019-03-06,22:00:00,March,6,2,Wednesday,True
630,2019-03-06 23:00:00.000,7,2019-03-06,23:00:00,March,6,2,Wednesday,True
631,2019-03-07 00:00:00.000,4,2019-03-07,00:00:00,March,7,3,Thursday,True
632,2019-03-07 01:00:00.000,2,2019-03-07,01:00:00,March,7,3,Thursday,True
633,2019-03-07 02:00:00.000,8,2019-03-07,02:00:00,March,7,3,Thursday,True
634,2019-03-07 04:00:00.000,1,2019-03-07,04:00:00,March,7,3,Thursday,True
635,2019-03-07 11:00:00.000,2,2019-03-07,11:00:00,March,7,3,Thursday,True
636,2019-03-07 13:00:00.000,3,2019-03-07,13:00:00,March,7,3,Thursday,True
637,2019-03-07 14:00:00.000,1,2019-03-07,14:00:00,March,7,3,Thursday,True
638,2019-03-07 15:00:00.000,5,2019-03-07,15:00:00,March,7,3,Thursday,True
639,2019-03-07 16:00:00.000,2,2019-03-07,16:00:00,March,7,3,Thursday,True
640,2019-03-07 17:00:00.000,1,2019-03-07,17:00:00,March,7,3,Thursday,True
641,2019-03-07 18:00:00.000,5,2019-03-07,18:00:00,March,7,3,Thursday,True
642,2019-03-07 19:00:00.000,11,2019-03-07,19:00:00,March,7,3,Thursday,True
643,2019-03-07 20:00:00.000,2,2019-03-07,20:00:00,March,7,3,Thursday,True
644,2019-03-07 21:00:00.000,16,2019-03-07,21:00:00,March,7,3,Thursday,True
645,2019-03-07 22:00:00.000,7,2019-03-07,22:00:00,March,7,3,Thursday,True
646,2019-03-07 23:00:00.000,18,2019-03-07,23:00:00,March,7,3,Thursday,True
647,2019-03-08 00:00:00.000,5,2019-03-08,00:00:00,March,8,4,Friday,True
648,2019-03-08 01:00:00.000,2,2019-03-08,01:00:00,March,8,4,Friday,True
649,2019-03-08 02:00:00.000,1,2019-03-08,02:00:00,March,8,4,Friday,True
650,2019-03-08 03:00:00.000,2,2019-03-08,03:00:00,March,8,4,Friday,True
651,2019-03-08 04:00:00.000,1,2019-03-08,04:00:00,March,8,4,Friday,True
652,2019-03-08 05:00:00.000,1,2019-03-08,05:00:00,March,8,4,Friday,True
653,2019-03-08 09:00:00.000,1,2019-03-08,09:00:00,March,8,4,Friday,True
654,2019-03-08 11:00:00.000,1,2019-03-08,11:00:00,March,8,4,Friday,True
655,2019-03-08 12:00:00.000,4,2019-03-08,12:00:00,March,8,4,Friday,True
656,2019-03-08 13:00:00.000,5,2019-03-08,13:00:00,March,8,4,Friday,True
657,2019-03-08 14:00:00.000,12,2019-03-08,14:00:00,March,8,4,Friday,True
658,2019-03-08 15:00:00.000,1,2019-03-08,15:00:00,March,8,4,Friday,True
659,2019-03-08 16:00:00.000,10,2019-03-08,16:00:00,March,8,4,Friday,True
660,2019-03-08 17:00:00.000,9,2019-03-08,17:00:00,March,8,4,Friday,True
661,2019-03-08 18:00:00.000,7,2019-03-08,18:00:00,March,8,4,Friday,True
662,2019-03-08 19:00:00.000,5,2019-03-08,19:00:00,March,8,4,Friday,True
663,2019-03-08 20:00:00.000,12,2019-03-08,20:00:00,March,8,4,Friday,True
664,2019-03-08 21:00:00.000,11,2019-03-08,21:00:00,March,8,4,Friday,True
665,2019-03-08 22:00:00.000,9,2019-03-08,22:00:00,March,8,4,Friday,True
666,2019-03-08 23:00:00.000,11,2019-03-08,23:00:00,March,8,4,Friday,True
667,2019-03-09 00:00:00.000,12,2019-03-09,00:00:00,March,9,5,Saturday,False
668,2019-03-09 01:00:00.000,7,2019-03-09,01:00:00,March,9,5,Saturday,False
669,2019-03-09 02:00:00.000,4,2019-03-09,02:00:00,March,9,5,Saturday,False
670,2019-03-09 03:00:00.000,2,2019-03-09,03:00:00,March,9,5,Saturday,False
671,2019-03-09 04:00:00.000,1,2019-03-09,04:00:00,March,9,5,Saturday,False
672,2019-03-09 05:00:00.000,1,2019-03-09,05:00:00,March,9,5,Saturday,False
673,2019-03-09 12:00:00.000,2,2019-03-09,12:00:00,March,9,5,Saturday,False
674,2019-03-09 13:00:00.000,4,2019-03-09,13:00:00,March,9,5,Saturday,False
675,2019-03-09 14:00:00.000,6,2019-03-09,14:00:00,March,9,5,Saturday,False
676,2019-03-09 15:00:00.000,2,2019-03-09,15:00:00,March,9,5,Saturday,False
677,2019-03-09 16:00:00.000,11,2019-03-09,16:00:00,March,9,5,Saturday,False
678,2019-03-09 17:00:00.000,5,2019-03-09,17:00:00,March,9,5,Saturday,False
679,2019-03-09 18:00:00.000,2,2019-03-09,18:00:00,March,9,5,Saturday,False
680,2019-03-09 19:00:00.000,6,2019-03-09,19:00:00,March,9,5,Saturday,False
681,2019-03-09 20:00:00.000,7,2019-03-09,20:00:00,March,9,5,Saturday,False
682,2019-03-09 21:00:00.000,4,2019-03-09,21:00:00,March,9,5,Saturday,False
683,2019-03-09 22:00:00.000,5,2019-03-09,22:00:00,March,9,5,Saturday,False
684,2019-03-09 23:00:00.000,14,2019-03-09,23:00:00,March,9,5,Saturday,False
685,2019-03-10 00:00:00.000,7,2019-03-10,00:00:00,March,10,6,Sunday,False
686,2019-03-10 01:00:00.000,1,2019-03-10,01:00:00,March,10,6,Sunday,False
687,2019-03-10 04:00:00.000,3,2019-03-10,04:00:00,March,10,6,Sunday,False
688,2019-03-10 10:00:00.000,1,2019-03-10,10:00:00,March,10,6,Sunday,False
689,2019-03-10 13:00:00.000,4,2019-03-10,13:00:00,March,10,6,Sunday,False
690,2019-03-10 14:00:00.000,3,2019-03-10,14:00:00,March,10,6,Sunday,False
691,2019-03-10 15:00:00.000,7,2019-03-10,15:00:00,March,10,6,Sunday,False
692,2019-03-10 16:00:00.000,3,2019-03-10,16:00:00,March,10,6,Sunday,False
693,2019-03-10 17:00:00.000,11,2019-03-10,17:00:00,March,10,6,Sunday,False
694,2019-03-10 18:00:00.000,12,2019-03-10,18:00:00,March,10,6,Sunday,False
695,2019-03-10 19:00:00.000,3,2019-03-10,19:00:00,March,10,6,Sunday,False
696,2019-03-10 20:00:00.000,3,2019-03-10,20:00:00,March,10,6,Sunday,False
697,2019-03-10 22:00:00.000,4,2019-03-10,22:00:00,March,10,6,Sunday,False
698,2019-03-10 23:00:00.000,3,2019-03-10,23:00:00,March,10,6,Sunday,False
699,2019-03-11 00:00:00.000,3,2019-03-11,00:00:00,March,11,0,Monday,True
700,2019-03-11 01:00:00.000,1,2019-03-11,01:00:00,March,11,0,Monday,True
701,2019-03-11 02:00:00.000,1,2019-03-11,02:00:00,March,11,0,Monday,True
702,2019-03-11 11:00:00.000,1,2019-03-11,11:00:00,March,11,0,Monday,True
703,2019-03-11 12:00:00.000,6,2019-03-11,12:00:00,March,11,0,Monday,True
704,2019-03-11 13:00:00.000,5,2019-03-11,13:00:00,March,11,0,Monday,True
705,2019-03-11 14:00:00.000,4,2019-03-11,14:00:00,March,11,0,Monday,True
706,2019-03-11 15:00:00.000,8,2019-03-11,15:00:00,March,11,0,Monday,True
707,2019-03-11 16:00:00.000,3,2019-03-11,16:00:00,March,11,0,Monday,True
708,2019-03-11 17:00:00.000,6,2019-03-11,17:00:00,March,11,0,Monday,True
709,2019-03-11 18:00:00.000,4,2019-03-11,18:00:00,March,11,0,Monday,True
710,2019-03-11 19:00:00.000,12,2019-03-11,19:00:00,March,11,0,Monday,True
711,2019-03-11 20:00:00.000,8,2019-03-11,20:00:00,March,11,0,Monday,True
712,2019-03-11 21:00:00.000,8,2019-03-11,21:00:00,March,11,0,Monday,True
713,2019-03-11 22:00:00.000,7,2019-03-11,22:00:00,March,11,0,Monday,True
714,2019-03-11 23:00:00.000,8,2019-03-11,23:00:00,March,11,0,Monday,True
715,2019-03-12 00:00:00.000,3,2019-03-12,00:00:00,March,12,1,Tuesday,True
716,2019-03-12 01:00:00.000,4,2019-03-12,01:00:00,March,12,1,Tuesday,True
717,2019-03-12 02:00:00.000,1,2019-03-12,02:00:00,March,12,1,Tuesday,True
718,2019-03-12 03:00:00.000,2,2019-03-12,03:00:00,March,12,1,Tuesday,True
719,2019-03-12 10:00:00.000,2,2019-03-12,10:00:00,March,12,1,Tuesday,True
720,2019-03-12 11:00:00.000,2,2019-03-12,11:00:00,March,12,1,Tuesday,True
721,2019-03-12 12:00:00.000,4,2019-03-12,12:00:00,March,12,1,Tuesday,True
722,2019-03-12 13:00:00.000,2,2019-03-12,13:00:00,March,12,1,Tuesday,True
723,2019-03-12 14:00:00.000,1,2019-03-12,14:00:00,March,12,1,Tuesday,True
724,2019-03-12 15:00:00.000,4,2019-03-12,15:00:00,March,12,1,Tuesday,True
725,2019-03-12 16:00:00.000,5,2019-03-12,16:00:00,March,12,1,Tuesday,True
726,2019-03-12 17:00:00.000,9,2019-03-12,17:00:00,March,12,1,Tuesday,True
727,2019-03-12 18:00:00.000,3,2019-03-12,18:00:00,March,12,1,Tuesday,True
728,2019-03-12 19:00:00.000,2,2019-03-12,19:00:00,March,12,1,Tuesday,True
729,2019-03-12 20:00:00.000,1,2019-03-12,20:00:00,March,12,1,Tuesday,True
730,2019-03-12 21:00:00.000,1,2019-03-12,21:00:00,March,12,1,Tuesday,True
731,2019-03-12 23:00:00.000,4,2019-03-12,23:00:00,March,12,1,Tuesday,True
732,2019-03-13 00:00:00.000,4,2019-03-13,00:00:00,March,13,2,Wednesday,True
733,2019-03-13 01:00:00.000,2,2019-03-13,01:00:00,March,13,2,Wednesday,True
734,2019-03-13 02:00:00.000,3,2019-03-13,02:00:00,March,13,2,Wednesday,True
735,2019-03-13 03:00:00.000,3,2019-03-13,03:00:00,March,13,2,Wednesday,True
736,2019-03-13 04:00:00.000,1,2019-03-13,04:00:00,March,13,2,Wednesday,True
737,2019-03-13 10:00:00.000,1,2019-03-13,10:00:00,March,13,2,Wednesday,True
738,2019-03-13 11:00:00.000,1,2019-03-13,11:00:00,March,13,2,Wednesday,True
739,2019-03-13 12:00:00.000,5,2019-03-13,12:00:00,March,13,2,Wednesday,True
740,2019-03-13 14:00:00.000,2,2019-03-13,14:00:00,March,13,2,Wednesday,True
741,2019-03-13 16:00:00.000,4,2019-03-13,16:00:00,March,13,2,Wednesday,True
742,2019-03-13 17:00:00.000,6,2019-03-13,17:00:00,March,13,2,Wednesday,True
743,2019-03-13 18:00:00.000,1,2019-03-13,18:00:00,March,13,2,Wednesday,True
744,2019-03-13 19:00:00.000,4,2019-03-13,19:00:00,March,13,2,Wednesday,True
745,2019-03-13 20:00:00.000,4,2019-03-13,20:00:00,March,13,2,Wednesday,True
746,2019-03-13 21:00:00.000,4,2019-03-13,21:00:00,March,13,2,Wednesday,True
747,2019-03-13 22:00:00.000,11,2019-03-13,22:00:00,March,13,2,Wednesday,True
748,2019-03-13 23:00:00.000,7,2019-03-13,23:00:00,March,13,2,Wednesday,True
749,2019-03-14 00:00:00.000,2,2019-03-14,00:00:00,March,14,3,Thursday,True
750,2019-03-14 01:00:00.000,1,2019-03-14,01:00:00,March,14,3,Thursday,True
751,2019-03-14 02:00:00.000,7,2019-03-14,02:00:00,March,14,3,Thursday,True
752,2019-03-14 10:00:00.000,1,2019-03-14,10:00:00,March,14,3,Thursday,True
753,2019-03-14 12:00:00.000,3,2019-03-14,12:00:00,March,14,3,Thursday,True
754,2019-03-14 13:00:00.000,5,2019-03-14,13:00:00,March,14,3,Thursday,True
755,2019-03-14 14:00:00.000,6,2019-03-14,14:00:00,March,14,3,Thursday,True
756,2019-03-14 15:00:00.000,8,2019-03-14,15:00:00,March,14,3,Thursday,True
757,2019-03-14 17:00:00.000,3,2019-03-14,17:00:00,March,14,3,Thursday,True
758,2019-03-14 18:00:00.000,2,2019-03-14,18:00:00,March,14,3,Thursday,True
759,2019-03-14 19:00:00.000,4,2019-03-14,19:00:00,March,14,3,Thursday,True
760,2019-03-14 20:00:00.000,8,2019-03-14,20:00:00,March,14,3,Thursday,True
761,2019-03-14 21:00:00.000,10,2019-03-14,21:00:00,March,14,3,Thursday,True
762,2019-03-14 22:00:00.000,8,2019-03-14,22:00:00,March,14,3,Thursday,True
763,2019-03-14 23:00:00.000,11,2019-03-14,23:00:00,March,14,3,Thursday,True
764,2019-03-15 01:00:00.000,2,2019-03-15,01:00:00,March,15,4,Friday,True
765,2019-03-15 02:00:00.000,3,2019-03-15,02:00:00,March,15,4,Friday,True
766,2019-03-15 04:00:00.000,1,2019-03-15,04:00:00,March,15,4,Friday,True
767,2019-03-15 10:00:00.000,5,2019-03-15,10:00:00,March,15,4,Friday,True
768,2019-03-15 11:00:00.000,5,2019-03-15,11:00:00,March,15,4,Friday,True
769,2019-03-15 12:00:00.000,4,2019-03-15,12:00:00,March,15,4,Friday,True
770,2019-03-15 13:00:00.000,2,2019-03-15,13:00:00,March,15,4,Friday,True
771,2019-03-15 14:00:00.000,6,2019-03-15,14:00:00,March,15,4,Friday,True
772,2019-03-15 15:00:00.000,4,2019-03-15,15:00:00,March,15,4,Friday,True
773,2019-03-15 16:00:00.000,7,2019-03-15,16:00:00,March,15,4,Friday,True
774,2019-03-15 17:00:00.000,5,2019-03-15,17:00:00,March,15,4,Friday,True
775,2019-03-15 18:00:00.000,3,2019-03-15,18:00:00,March,15,4,Friday,True
776,2019-03-15 19:00:00.000,9,2019-03-15,19:00:00,March,15,4,Friday,True
777,2019-03-15 20:00:00.000,14,2019-03-15,20:00:00,March,15,4,Friday,True
778,2019-03-15 21:00:00.000,10,2019-03-15,21:00:00,March,15,4,Friday,True
779,2019-03-15 22:00:00.000,13,2019-03-15,22:00:00,March,15,4,Friday,True
780,2019-03-15 23:00:00.000,6,2019-03-15,23:00:00,March,15,4,Friday,True
781,2019-03-16 00:00:00.000,7,2019-03-16,00:00:00,March,16,5,Saturday,False
782,2019-03-16 01:00:00.000,4,2019-03-16,01:00:00,March,16,5,Saturday,False
783,2019-03-16 02:00:00.000,3,2019-03-16,02:00:00,March,16,5,Saturday,False
784,2019-03-16 06:00:00.000,2,2019-03-16,06:00:00,March,16,5,Saturday,False
785,2019-03-16 10:00:00.000,5,2019-03-16,10:00:00,March,16,5,Saturday,False
786,2019-03-16 11:00:00.000,3,2019-03-16,11:00:00,March,16,5,Saturday,False
787,2019-03-16 12:00:00.000,5,2019-03-16,12:00:00,March,16,5,Saturday,False
788,2019-03-16 13:00:00.000,3,2019-03-16,13:00:00,March,16,5,Saturday,False
789,2019-03-16 14:00:00.000,10,2019-03-16,14:00:00,March,16,5,Saturday,False
790,2019-03-16 15:00:00.000,5,2019-03-16,15:00:00,March,16,5,Saturday,False
791,2019-03-16 16:00:00.000,13,2019-03-16,16:00:00,March,16,5,Saturday,False
792,2019-03-16 17:00:00.000,9,2019-03-16,17:00:00,March,16,5,Saturday,False
793,2019-03-16 18:00:00.000,17,2019-03-16,18:00:00,March,16,5,Saturday,False
794,2019-03-16 19:00:00.000,4,2019-03-16,19:00:00,March,16,5,Saturday,False
795,2019-03-16 20:00:00.000,5,2019-03-16,20:00:00,March,16,5,Saturday,False
796,2019-03-16 21:00:00.000,6,2019-03-16,21:00:00,March,16,5,Saturday,False
797,2019-03-16 22:00:00.000,9,2019-03-16,22:00:00,March,16,5,Saturday,False
798,2019-03-16 23:00:00.000,5,2019-03-16,23:00:00,March,16,5,Saturday,False
799,2019-03-17 00:00:00.000,6,2019-03-17,00:00:00,March,17,6,Sunday,False
800,2019-03-17 01:00:00.000,7,2019-03-17,01:00:00,March,17,6,Sunday,False
801,2019-03-17 07:00:00.000,1,2019-03-17,07:00:00,March,17,6,Sunday,False
802,2019-03-17 12:00:00.000,3,2019-03-17,12:00:00,March,17,6,Sunday,False
803,2019-03-17 13:00:00.000,1,2019-03-17,13:00:00,March,17,6,Sunday,False
804,2019-03-17 14:00:00.000,4,2019-03-17,14:00:00,March,17,6,Sunday,False
805,2019-03-17 15:00:00.000,9,2019-03-17,15:00:00,March,17,6,Sunday,False
806,2019-03-17 16:00:00.000,7,2019-03-17,16:00:00,March,17,6,Sunday,False
807,2019-03-17 17:00:00.000,6,2019-03-17,17:00:00,March,17,6,Sunday,False
808,2019-03-17 18:00:00.000,12,2019-03-17,18:00:00,March,17,6,Sunday,False
809,2019-03-17 19:00:00.000,5,2019-03-17,19:00:00,March,17,6,Sunday,False
810,2019-03-17 20:00:00.000,6,2019-03-17,20:00:00,March,17,6,Sunday,False
811,2019-03-17 21:00:00.000,5,2019-03-17,21:00:00,March,17,6,Sunday,False
812,2019-03-17 22:00:00.000,3,2019-03-17,22:00:00,March,17,6,Sunday,False
813,2019-03-17 23:00:00.000,5,2019-03-17,23:00:00,March,17,6,Sunday,False
814,2019-03-18 01:00:00.000,2,2019-03-18,01:00:00,March,18,0,Monday,True
815,2019-03-18 02:00:00.000,2,2019-03-18,02:00:00,March,18,0,Monday,True
816,2019-03-18 10:00:00.000,1,2019-03-18,10:00:00,March,18,0,Monday,True
817,2019-03-18 12:00:00.000,2,2019-03-18,12:00:00,March,18,0,Monday,True
818,2019-03-18 13:00:00.000,4,2019-03-18,13:00:00,March,18,0,Monday,True
819,2019-03-18 14:00:00.000,2,2019-03-18,14:00:00,March,18,0,Monday,True
820,2019-03-18 15:00:00.000,3,2019-03-18,15:00:00,March,18,0,Monday,True
821,2019-03-18 16:00:00.000,3,2019-03-18,16:00:00,March,18,0,Monday,True
822,2019-03-18 17:00:00.000,1,2019-03-18,17:00:00,March,18,0,Monday,True
823,2019-03-18 18:00:00.000,2,2019-03-18,18:00:00,March,18,0,Monday,True
824,2019-03-18 19:00:00.000,3,2019-03-18,19:00:00,March,18,0,Monday,True
825,2019-03-18 20:00:00.000,6,2019-03-18,20:00:00,March,18,0,Monday,True
826,2019-03-18 21:00:00.000,10,2019-03-18,21:00:00,March,18,0,Monday,True
827,2019-03-18 22:00:00.000,11,2019-03-18,22:00:00,March,18,0,Monday,True
828,2019-03-18 23:00:00.000,7,2019-03-18,23:00:00,March,18,0,Monday,True
829,2019-03-19 00:00:00.000,1,2019-03-19,00:00:00,March,19,1,Tuesday,True
830,2019-03-19 01:00:00.000,5,2019-03-19,01:00:00,March,19,1,Tuesday,True
831,2019-03-19 03:00:00.000,3,2019-03-19,03:00:00,March,19,1,Tuesday,True
832,2019-03-19 05:00:00.000,1,2019-03-19,05:00:00,March,19,1,Tuesday,True
833,2019-03-19 11:00:00.000,2,2019-03-19,11:00:00,March,19,1,Tuesday,True
834,2019-03-19 13:00:00.000,3,2019-03-19,13:00:00,March,19,1,Tuesday,True
835,2019-03-19 14:00:00.000,5,2019-03-19,14:00:00,March,19,1,Tuesday,True
836,2019-03-19 15:00:00.000,2,2019-03-19,15:00:00,March,19,1,Tuesday,True
837,2019-03-19 16:00:00.000,3,2019-03-19,16:00:00,March,19,1,Tuesday,True
838,2019-03-19 17:00:00.000,4,2019-03-19,17:00:00,March,19,1,Tuesday,True
839,2019-03-19 19:00:00.000,5,2019-03-19,19:00:00,March,19,1,Tuesday,True
840,2019-03-19 20:00:00.000,3,2019-03-19,20:00:00,March,19,1,Tuesday,True
841,2019-03-19 21:00:00.000,7,2019-03-19,21:00:00,March,19,1,Tuesday,True
842,2019-03-19 22:00:00.000,8,2019-03-19,22:00:00,March,19,1,Tuesday,True
843,2019-03-19 23:00:00.000,3,2019-03-19,23:00:00,March,19,1,Tuesday,True
844,2019-03-20 00:00:00.000,1,2019-03-20,00:00:00,March,20,2,Wednesday,True
845,2019-03-20 02:00:00.000,3,2019-03-20,02:00:00,March,20,2,Wednesday,True
846,2019-03-20 03:00:00.000,3,2019-03-20,03:00:00,March,20,2,Wednesday,True
847,2019-03-20 05:00:00.000,1,2019-03-20,05:00:00,March,20,2,Wednesday,True
848,2019-03-20 10:00:00.000,1,2019-03-20,10:00:00,March,20,2,Wednesday,True
849,2019-03-20 11:00:00.000,3,2019-03-20,11:00:00,March,20,2,Wednesday,True
850,2019-03-20 12:00:00.000,6,2019-03-20,12:00:00,March,20,2,Wednesday,True
851,2019-03-20 13:00:00.000,3,2019-03-20,13:00:00,March,20,2,Wednesday,True
852,2019-03-20 14:00:00.000,6,2019-03-20,14:00:00,March,20,2,Wednesday,True
853,2019-03-20 15:00:00.000,5,2019-03-20,15:00:00,March,20,2,Wednesday,True
854,2019-03-20 17:00:00.000,3,2019-03-20,17:00:00,March,20,2,Wednesday,True
855,2019-03-20 18:00:00.000,1,2019-03-20,18:00:00,March,20,2,Wednesday,True
856,2019-03-20 19:00:00.000,3,2019-03-20,19:00:00,March,20,2,Wednesday,True
857,2019-03-20 20:00:00.000,1,2019-03-20,20:00:00,March,20,2,Wednesday,True
858,2019-03-20 21:00:00.000,9,2019-03-20,21:00:00,March,20,2,Wednesday,True
859,2019-03-20 22:00:00.000,4,2019-03-20,22:00:00,March,20,2,Wednesday,True
860,2019-03-20 23:00:00.000,2,2019-03-20,23:00:00,March,20,2,Wednesday,True
861,2019-03-21 00:00:00.000,4,2019-03-21,00:00:00,March,21,3,Thursday,False
862,2019-03-21 01:00:00.000,1,2019-03-21,01:00:00,March,21,3,Thursday,False
863,2019-03-21 04:00:00.000,1,2019-03-21,04:00:00,March,21,3,Thursday,False
864,2019-03-21 10:00:00.000,2,2019-03-21,10:00:00,March,21,3,Thursday,False
865,2019-03-21 11:00:00.000,1,2019-03-21,11:00:00,March,21,3,Thursday,False
866,2019-03-21 12:00:00.000,1,2019-03-21,12:00:00,March,21,3,Thursday,False
867,2019-03-21 13:00:00.000,5,2019-03-21,13:00:00,March,21,3,Thursday,False
868,2019-03-21 14:00:00.000,2,2019-03-21,14:00:00,March,21,3,Thursday,False
869,2019-03-21 15:00:00.000,2,2019-03-21,15:00:00,March,21,3,Thursday,False
870,2019-03-21 16:00:00.000,2,2019-03-21,16:00:00,March,21,3,Thursday,False
871,2019-03-21 17:00:00.000,7,2019-03-21,17:00:00,March,21,3,Thursday,False
872,2019-03-21 18:00:00.000,4,2019-03-21,18:00:00,March,21,3,Thursday,False
873,2019-03-21 19:00:00.000,2,2019-03-21,19:00:00,March,21,3,Thursday,False
874,2019-03-21 20:00:00.000,5,2019-03-21,20:00:00,March,21,3,Thursday,False
875,2019-03-21 21:00:00.000,17,2019-03-21,21:00:00,March,21,3,Thursday,False
876,2019-03-21 22:00:00.000,8,2019-03-21,22:00:00,March,21,3,Thursday,False
877,2019-03-21 23:00:00.000,10,2019-03-21,23:00:00,March,21,3,Thursday,False
878,2019-03-22 00:00:00.000,4,2019-03-22,00:00:00,March,22,4,Friday,True
879,2019-03-22 01:00:00.000,3,2019-03-22,01:00:00,March,22,4,Friday,True
880,2019-03-22 02:00:00.000,3,2019-03-22,02:00:00,March,22,4,Friday,True
881,2019-03-22 03:00:00.000,1,2019-03-22,03:00:00,March,22,4,Friday,True
882,2019-03-22 04:00:00.000,1,2019-03-22,04:00:00,March,22,4,Friday,True
883,2019-03-22 06:00:00.000,1,2019-03-22,06:00:00,March,22,4,Friday,True
884,2019-03-22 10:00:00.000,1,2019-03-22,10:00:00,March,22,4,Friday,True
885,2019-03-22 11:00:00.000,4,2019-03-22,11:00:00,March,22,4,Friday,True
886,2019-03-22 12:00:00.000,4,2019-03-22,12:00:00,March,22,4,Friday,True
887,2019-03-22 13:00:00.000,4,2019-03-22,13:00:00,March,22,4,Friday,True
888,2019-03-22 14:00:00.000,10,2019-03-22,14:00:00,March,22,4,Friday,True
889,2019-03-22 15:00:00.000,6,2019-03-22,15:00:00,March,22,4,Friday,True
890,2019-03-22 16:00:00.000,5,2019-03-22,16:00:00,March,22,4,Friday,True
891,2019-03-22 17:00:00.000,5,2019-03-22,17:00:00,March,22,4,Friday,True
892,2019-03-22 18:00:00.000,8,2019-03-22,18:00:00,March,22,4,Friday,True
893,2019-03-22 19:00:00.000,4,2019-03-22,19:00:00,March,22,4,Friday,True
894,2019-03-22 20:00:00.000,14,2019-03-22,20:00:00,March,22,4,Friday,True
895,2019-03-22 21:00:00.000,8,2019-03-22,21:00:00,March,22,4,Friday,True
896,2019-03-22 22:00:00.000,13,2019-03-22,22:00:00,March,22,4,Friday,True
897,2019-03-22 23:00:00.000,5,2019-03-22,23:00:00,March,22,4,Friday,True
898,2019-03-23 00:00:00.000,2,2019-03-23,00:00:00,March,23,5,Saturday,False
899,2019-03-23 01:00:00.000,4,2019-03-23,01:00:00,March,23,5,Saturday,False
900,2019-03-23 03:00:00.000,2,2019-03-23,03:00:00,March,23,5,Saturday,False
901,2019-03-23 10:00:00.000,2,2019-03-23,10:00:00,March,23,5,Saturday,False
902,2019-03-23 11:00:00.000,1,2019-03-23,11:00:00,March,23,5,Saturday,False
903,2019-03-23 12:00:00.000,3,2019-03-23,12:00:00,March,23,5,Saturday,False
904,2019-03-23 13:00:00.000,3,2019-03-23,13:00:00,March,23,5,Saturday,False
905,2019-03-23 14:00:00.000,5,2019-03-23,14:00:00,March,23,5,Saturday,False
906,2019-03-23 15:00:00.000,9,2019-03-23,15:00:00,March,23,5,Saturday,False
907,2019-03-23 16:00:00.000,9,2019-03-23,16:00:00,March,23,5,Saturday,False
908,2019-03-23 17:00:00.000,6,2019-03-23,17:00:00,March,23,5,Saturday,False
909,2019-03-23 18:00:00.000,6,2019-03-23,18:00:00,March,23,5,Saturday,False
910,2019-03-23 19:00:00.000,8,2019-03-23,19:00:00,March,23,5,Saturday,False
911,2019-03-23 20:00:00.000,12,2019-03-23,20:00:00,March,23,5,Saturday,False
912,2019-03-24 14:00:00.000,2,2019-03-24,14:00:00,March,24,6,Sunday,False
913,2019-03-24 15:00:00.000,4,2019-03-24,15:00:00,March,24,6,Sunday,False
914,2019-03-24 16:00:00.000,9,2019-03-24,16:00:00,March,24,6,Sunday,False
915,2019-03-24 17:00:00.000,5,2019-03-24,17:00:00,March,24,6,Sunday,False
916,2019-03-24 18:00:00.000,4,2019-03-24,18:00:00,March,24,6,Sunday,False
917,2019-03-24 19:00:00.000,4,2019-03-24,19:00:00,March,24,6,Sunday,False
918,2019-03-24 20:00:00.000,4,2019-03-24,20:00:00,March,24,6,Sunday,False
919,2019-03-24 21:00:00.000,3,2019-03-24,21:00:00,March,24,6,Sunday,False
920,2019-03-24 22:00:00.000,2,2019-03-24,22:00:00,March,24,6,Sunday,False
921,2019-03-24 23:00:00.000,2,2019-03-24,23:00:00,March,24,6,Sunday,False
922,2019-03-25 00:00:00.000,4,2019-03-25,00:00:00,March,25,0,Monday,True
923,2019-03-25 01:00:00.000,3,2019-03-25,01:00:00,March,25,0,Monday,True
924,2019-03-25 02:00:00.000,2,2019-03-25,02:00:00,March,25,0,Monday,True
925,2019-03-25 03:00:00.000,1,2019-03-25,03:00:00,March,25,0,Monday,True
926,2019-03-25 09:00:00.000,1,2019-03-25,09:00:00,March,25,0,Monday,True
927,2019-03-25 10:00:00.000,1,2019-03-25,10:00:00,March,25,0,Monday,True
